SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2
10000009,-36.416261,143.611158,LPON15 90 High Street WEDDERBURN,VIC,4,,Within 10 metres,,KW8G
10000022,-37.814712,144.974322,17 Spring St MELBOURNE,VIC,2,3000,Within 10 metres,,KX3P
10000023,-37.65123,144.959774,183-187 Northbourne Rd Campbellfield,VIC,2,,Within 10 metres,,KX3L
10000024,-38.229606,146.414233,85 Vincent Road Morwell,VIC,4,,Within 10 metres,,LX5B
10000025,-38.195525,146.561853,Glenview Park McNairn Road Traralgon,VIC,4,,Within 10 metres,,LX5C
10000027,-37.8109,144.9371,Costco Docklands 381-383 Footscray Road DOCKLANDS,VIC,2,,Within 10 metres,,KX3P
10000028,-37.916514,145.038261,14-18 Bent Street BENTLEIGH,VIC,2,,Within 10 metres,,LX1M
10000030,-37.9192,145.3463,Belgrave Heights Christian School Wattle Valley Road BELGRAVE,VIC,2,,Within 10 metres,,LX1N
10000031,-37.6905,145.0248,319 Settlement Road THOMASTOWN,VIC,2,,Within 10 metres,,LX1I
10000033,-37.574405,144.92044,VHA Rooftop Site Craigieburn Central 306/330-332 Grand Blvd CRAIGIEBURN,VIC,2,,Within 10 metres,,KX3L
10000047,-37.857886,144.789906,SCT Logistics 7 Westlink Court ALTONA,VIC,2,,Within 10 metres,,KX3P
10000048,-37.805036,144.932034,Dynon Rollingstock Maintenance Facility Gate K Dynon Road WEST MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000049,-37.416821,145.005337,Wallan Station Station Street WALLAN EAST,VIC,2,,Within 10 metres,,LX1E
10000050,-38.103396,147.054383,Sale Station Pettit Drive SALE,VIC,4,,Within 10 metres,,LX6A
10000060,-37.852314,144.607033,772 Ballan Rd WYNDHAM VALE,VIC,2,,Within 10 metres,,KX3O
10000064,-37.842539,145.26947,Station Radio Site Station St BAYSWATER,VIC,2,,Within 10 metres,,LX1N
10000066,-37.963172,145.127531,66-78 Tootal Rd SPRINGVALE,VIC,2,,Within 10 metres,,LX1M
10000080,-36.884244,144.210728,Ravenswood Interchange Midland Hwy BENDIGO,VIC,4,,Within 10 metres,,KW9M
10000084,-38.04036,145.21577,1-7 Vision St DANDENONG SOUTH,VIC,2,,Within 10 metres,,LX4A
10000085,-38.03522,145.19963,18-24 Villas Rd DANDENONG SOUTH,VIC,2,,Within 10 metres,,LX4A
10000086,-36.355026,146.323689,62-68 Ovens St Wangaratta,VIC,4,,Within 10 metres,,LW8F
10000087,-36.36583,146.304625,Newman St Wangaratta,VIC,4,,Within 10 metres,,LW8F
10000091,-37.8222,144.9661,Oaks Southbank 57-61 City Road SOUTHBANK,VIC,2,,Within 10 metres,,KX3P
10000095,-37.801719,144.735611,1 Doriemus Dr TRUGANINA,VIC,2,,Within 10 metres,,KX3O
10000096,-37.975073,144.349602,"Marngoneet Correctional Centre, Karrenga 1200 Bacchus Marsh Road Lara",VIC,2,,Within 10 metres,,KX3N
10000097,-37.816491,144.969434,Forum Theatre Corner Russell and Flinders Streets Melbourne,VIC,2,,Within 10 metres,,KX3P
100001,-38.248652,144.605442,Telstra/Vodafone Site Highfields Queenscliff-Portarlington Rd MARCUS HILL,VIC,2,3222,Within 100 metres,23,KX6G
10000101,-37.55806,144.86984,NBN Co Site 740 Mt Ridley Road Mickleham,VIC,2,,Within 100 metres,,KX3L
10000102,-37.40485,144.7612,NBN Co Site 148 Chintin Road Monegeetta,VIC,2,,Within 100 metres,,KX3H
10000107,-38.17653,146.26095,Moe Service Centre and Library 19 George St Moe,VIC,4,,Within 10 metres,,LX5B
10000128,-37.663983,145.00737,CityLife Church Whittlesea 70 Kingsway Drive Lalor,VIC,2,,Within 10 metres,,LX1I
10000136,-37.819175,145.121139,Woolworths Box Hill Cnr Main Street & Station Street Box Hill,VIC,2,,Within 10 metres,,LX1M
10000138,-37.914,145.132754,21 Wellington Rd Clayton,VIC,2,,Within 10 metres,,LX1M
10000139,-38.382962,142.481536,Warrnambool Hotel Cnr Koroit and Kepler Streets Warrnambool,VIC,4,,Within 10 metres,,KX4F
10000143,-37.8189,144.9751,Circus Oz Birrarung Marr MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000145,-37.799525,144.953431,46 Villiers Street NORTH MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000149,-36.796783,146.696959,Lake Buffalo Node Off Mt Buggery Track Dandongadale,VIC,4,,Within 10 metres,,LW8O
10000157,-37.685169,144.461871,6 Woolpack Road Bacchus Marsh,VIC,2,,Within 10 metres,,KX3J
10000160,-38.06505,144.31321,NBNCo 200 Evans Road Lovely Banks,VIC,2,,Within 10 metres,,KX6B
10000161,-36.3814,145.3981,Shepparton Police Station 155 Welsford Street SHEPPARTON,VIC,4,,Within 10 metres,,LW7F
10000162,-37.823926,145.294709,Trend Windows and Doors Complex 92 Canterbury Road Bayswater North,VIC,2,,Within 10 metres,,LX1N
10000179,-37.9661,145.0564,2-6 Railway Road CHELTENHAM,VIC,2,,Within 10 metres,,LX1M
10000182,-37.39875,144.8839,NBN Co 85 Fairfield Lane Darraweit Guim,VIC,2,,Within 10 metres,,KX3H
10000185,-38.390265,145.088217,NBN Co Site 3450 Frankston - Flinders Road MERRICKS,VIC,2,,Within 10 metres,,LX4E
10000186,-38.256158,145.10479,NBNCo 700 Derril Road Moorooduc,VIC,2,,Within 10 metres,,LX4E
10000187,-38.34,145.081063,NBNCo 325 Myers Road Merricks North,VIC,2,,Within 10 metres,,LX4E
10000188,-38.33551,145.11954,NBNCo 234 Myers Road Balnarring,VIC,2,,Within 10 metres,,LX4E
10000189,-38.27529,145.13643,NBN Co 1084 Stumpy Gully Road MOOROODUC,VIC,2,3933,Within 10 metres,,LX4E
10000190,-37.96161,145.3609,NBN Co Site 505 Berwick Road Narre Warren East,VIC,2,,Within 10 metres,,LX1N
10000191,-38.032015,145.401169,NBNCo 368 ONeil Road Officer,VIC,2,,Within 10 metres,,LX4B
10000192,-38.20571,145.18419,NBNCo 127 Grant Road BAXTER,VIC,2,3911,Within 10 metres,,LX4A
10000193,-38.23672,145.23306,NBNCo 44 Bungower Road Somerville,VIC,2,,Within 10 metres,,LX4A
10000194,-38.17702,145.2548,NBNCo 137-145 Smiths Lane Pearcedale,VIC,2,,Within 10 metres,,LX4B
10000195,-38.14076,145.42484,NBNCo Cardinia Road Cardinia,VIC,2,,Within 10 metres,,LX4B
10000196,-38.16073,145.26126,NBNCo 28 Scott Road Cranbourne South,VIC,2,,Within 10 metres,,LX4B
10000197,-38.38987,145.01965,NBNCo 83 Shoreham Road Red Hill South,VIC,2,,Within 10 metres,,LX4E
10000198,-38.40334,144.86427,NBNCo 433 Truemans Road Boneo,VIC,2,,Within 10 metres,,KX6H
100002,-37.72855,145.222007,Optus/Vodafone Site Water Tank Blooms Rd NORTH WARRANDYTE,VIC,2,3113,Within 10 metres,116,LX1I
10000205,-36.894922,144.803436,DGPS Site McNichols Ln COSTERFIELD,VIC,4,,Within 10 metres,,KW9P
10000217,-37.787878,145.113122,3 Pettys Lane DONCASTER,VIC,2,,Within 10 metres,,LX1M
10000253,-37.67658,144.57011,Meltonwest 206 Coburns Road MELTON WEST,VIC,2,,Within 10 metres,,KX3K
10000254,-37.40944,144.58297,RINGWOOD-V 21 PINE CR RINGWOOD NORTH,VIC,2,,Within 10 metres,,KX3G
10000263,-37.798,144.9679,Lygon Court Shopping Centre 380 Lygon Street CARLTON,VIC,2,,Within 10 metres,,KX3P
10000264,-36.706974,144.31728,Telstra Site 9 Maynard Drive Epsom,VIC,4,,Within 10 metres,,KW9J
10000276,-37.542865,145.104367,NBN Co 2105 Plenty Road,VIC,2,3757,Within 10 metres,,LX1I
10000277,-37.46631,145.07394,NBN Co 417-485 Towts Road Whittlesea,VIC,2,,Within 10 metres,,LX1E
10000278,-37.48828,145.16531,NBN Co 60 Jacks Creek Road Humevale,VIC,2,,Within 10 metres,,LX1E
10000290,-37.811099,144.857783,425 Somerville Road West Footscray,VIC,2,,Within 10 metres,,KX3P
10000294,-37.813418,144.967861,131 Russell St MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000296,-37.684152,144.948506,75 Northcorp Boulevard Broadmeadows,VIC,2,,Within 10 metres,,KX3L
10000309,-38.028573,144.345439,NBNCo 270 Elcho Road Lovely Banks,VIC,2,,Within 10 metres,,KX6B
10000310,-37.97502,144.13996,NBNCo 2699 Midland Highway Lethbridge,VIC,4,,Within 10 metres,,KX3M
10000312,-37.87594,144.6801,UniQlo 250 Heaths Rd HOPPERS CROSSING,VIC,2,,Within 10 metres,,KX3O
10000353,-38.11,145.2819,Cranbourne Park Shopping Centre High Street CRANBOURNE,VIC,2,,Within 10 metres,,LX4B
10000356,-37.809387,144.919341,ACFS E-Depot Melbourne 55-89 Coode Road WEST MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000358,-36.179733,146.946303,4 Sage Court Baranduda,VIC,4,,Within 10 metres,,LW8D
10000359,-36.139683,146.894119,15 Cartwright Street Wodonga,VIC,4,,Within 10 metres,,LW8D
10000364,-37.9158,145.0608,Glen Eira Sports and Aquatic Centre 200 East Boundary Road BENTLEIGH EAST,VIC,2,,Within 10 metres,,LX1M
10000373,-37.671011,144.84998,Carpark Building off Arrival Drive MELBOURNE AIRPORT,VIC,2,,Within 10 metres,,KX3L
10000375,-37.815917,145.258583,Theatre Building Tintern Grammar 90 Alexandra Road Ringwood,VIC,2,,Within 10 metres,,LX1N
10000378,-34.192732,142.167869,VMAT Site 45 Ninth Street Mildura,VIC,4,,Within 10 metres,,KW1A
10000379,-38.305111,145.186112,VicTrack Radio Hut 45m N of Hastings Railway Station Hastings,VIC,2,,Within 10 metres,,LX4E
10000380,-37.7626,144.9619,26 Breese Street BRUNSWICK,VIC,2,,Within 10 metres,,KX3P
10000402,-36.974128,147.139385,Amateur Site Great Alpine Road MT HOTHAM,VIC,4,,Within 10 metres,,LW9M
10000403,-37.825152,144.949188,Nike 20 Convention Centre Place SOUTH WHARF,VIC,2,,Within 10 metres,,KX3P
10000404,-37.680333,145.070431,Nike Uni Hill 2 Janefield Dr BUNDOORA,VIC,2,,Within 10 metres,,LX1I
10000405,-37.80597,144.997883,28 Victoria Cresent ABBOTSFORD,VIC,2,,Within 10 metres,,KX3P
10000413,-36.428361,145.396022,Airservices NDB Site Shepparton Airport SHEPPARTON,VIC,4,,Within 10 metres,,LW7F
10000425,-37.874411,144.67845,Myer Werribee Cnr Derrimut & Heaths Rd Werribee,VIC,2,,Within 10 metres,,KX3O
10000426,-37.873706,145.234678,Uni Campus 369 Stud Rd WANTIRNA,VIC,2,,Within 10 metres,,LX1M
10000427,-37.801188,145.286355,Uni Campus 12-50 Norton Rd CROYDON,VIC,2,,Within 10 metres,,LX1N
10000428,-37.9887,145.2439,Pool in the Park cnr Kidds Road and Tristiana Street DOVETON,VIC,2,,Within 10 metres,,LX1M
10000431,-37.8367,144.9668,74 Eastern Road SOUTH MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000438,-37.93749,145.1191,Viridian CSR 13 - 27 Whiteside Rd CLAYTON SOUTH,VIC,2,,Within 10 metres,,LX1M
10000441,-36.826157,145.140245,201 Odwyer Rd NAGAMBIE,VIC,4,,Within 10 metres,,LW7M
10000443,-37.815533,144.971107,95-101 Flinders Lane Melbourne,VIC,2,,Within 10 metres,,KX3P
10000445,-38.639686,143.885053,EAS Site Kennett River Jeep Track Wye River,VIC,4,,Within 10 metres,,KX5L
10000451,-38.3341,143.79031,NBN Co Cnr Barray & Strachan Streets Birregurra,VIC,4,,Within 10 metres,,KX5H
10000456,-38.20279,144.3107,Officeworks Waurn Ponds 213 - 217 Colac Rd WAURN PONDS,VIC,2,,Within 10 metres,,KX6B
10000463,-37.809283,144.963288,Tower crane 393 Swanston St Melbourne,VIC,2,,Within 10 metres,,KX3P
10000469,-37.34247,145.28203,Telstra Site 34 Broome Road FLOWERDALE,VIC,2,,Within 10 metres,,LX1F
10000470,-37.14381,141.38547,Telstra Exchange 5321 Casterton-Edenhope Road Kadnook,VIC,4,,Within 10 metres,,JX3B
10000474,-38.098938,145.491527,10 Livestock Way PAKENHAM,VIC,2,,Within 10 metres,,LX4B
10000475,-37.908589,144.74998,42 Parkwood Terrace POINT COOK,VIC,2,,Within 10 metres,,KX3O
10000476,-37.8152,144.9391,429 Docklands Drive DOCKLANDS,VIC,2,,Within 10 metres,,KX3P
10000477,-37.825333,144.993298,100 Swan Street Richmond,VIC,2,,Within 10 metres,,KX3P
10000479,-36.36844,146.31134,Telstra Site Wangaratta South 14-18 Bullivant Street Wangaratta,VIC,4,3677,Within 100 metres,,LW8F
10000487,-35.18736,142.950341,Telstra Site 109 Chinkapook-Nyah West Road Chinkapook,VIC,4,,Within 10 metres,,KW4D
10000491,-38.05417,144.35894,CorioWest 340 Bacchus Marsh Rd CORIO,VIC,2,,Within 10 metres,,KX6B
10000496,-38.17005,145.82907,Fire Station  509 Main South Road DROUIN SOUTH,VIC,4,,Within 10 metres,,LX4D
10000497,-37.800139,144.997756,370 Johnston Street ABBOTSFORD,VIC,2,,Within 10 metres,,KX3P
10000499,-37.82092,144.850921,77 Millers Road Brooklyn,VIC,2,,Within 10 metres,,KX3P
10000500,-38.00157,144.4421,NBN Co Site 105-135 St Andrews Drive LARA,VIC,2,,Within 10 metres,,KX6B
10000501,-37.962741,144.496096,NBNCo 39 You Yangs Road Little River,VIC,2,,Within 10 metres,,KX3N
10000503,-37.8123,144.9608,388 Lonsdale Street MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000512,-38.717514,143.715747,NBN Co 90 Old Coach Road Skenes Creek,VIC,4,,Within 10 metres,,KX5K
10000516,-37.9867,144.3509,Barwon Prison 1140 Bacchus Marsh Road LARA,VIC,2,,Within 10 metres,,KX3N
10000523,-37.73391,144.61101,NBNCo 1200-1220 Mount Cottrell Road Melton South,VIC,2,,Within 10 metres,,KX3K
10000527,-37.840339,145.59379,NBN Co Site 815 Gembrook - Launching Place Road Hoddles Creek,VIC,4,,Within 10 metres,,LX1O
10000528,-37.81626,145.51646,NBN Co Site 75 Angus Road Yellingbo,VIC,2,,Within 10 metres,,LX1O
10000529,-37.7752,145.48856,NBN Co Site 773 Warburton Highway Seville East,VIC,2,,Within 10 metres,,LX1N
10000531,-37.96567,144.68668,NBNCo 625 Diggers Road Werribee South,VIC,2,,Within 10 metres,,KX3O
10000536,-37.8113,144.9929,34-40 Elizabeth Street RICHMOND,VIC,2,,Within 10 metres,,KX3P
10000537,-37.8315,144.9479,165-167 Gladstone Street SOUTH MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000539,-37.980642,144.349936,Lara 10 SPS 1140 Bacchus-Marsh Rd Lara,VIC,2,,Within 10 metres,,KX3N
10000540,-38.059358,144.368773,ME980Y McManus Rd  Corio,VIC,2,,Within 10 metres,,KX6B
10000543,-37.817345,145.180791,379-397 Whitehorse Rd Nunawading,VIC,2,,Within 10 metres,,LX1M
10000546,-37.86506,144.9868,111 - 113 Inkernab St ST KILDA,VIC,2,,Within 10 metres,,KX3P
10000547,-37.82584,144.996,192 Swan St RICHMOND,VIC,2,,Within 10 metres,,KX3P
10000555,-37.82149,145.175961,193-195 Springvale Road NUNAWADING,VIC,2,,Within 10 metres,,LX1M
10000564,-38.04227,145.55247,NBN Co 160 Seymour Road Nar Nar Goon North,VIC,2,3812,Within 10 metres,,LX4C
10000565,-38.00355,145.501142,NBN Co 60 Hoyles Road Pakenham Upper,VIC,2,,Within 10 metres,,LX4B
10000566,-38.090911,145.159542,12 Capital Place CARRUM DOWNS,VIC,2,,Within 10 metres,,LX4A
10000567,-37.9867,145.1289,St Marks Primary School 4-6 Dimar Court DINGLEY VILLAGE,VIC,2,,Within 10 metres,,LX1M
10000573,-38.06208,145.46155,OfficerEast 50 Mary Street PAKENHAM,VIC,2,,Within 10 metres,,LX4B
10000574,-38.18848,145.39261,NBN Co 310 Tooradin Station Road Dalmore,VIC,2,,Within 10 metres,,LX4B
10000575,-38.171132,145.293918,NBN Co  15 Meadow Road Devon Meadows,VIC,2,,Within 10 metres,,LX4B
10000587,-38.259399,144.547567,145 Shell Road OCEAN GROVE,VIC,2,,Within 100 metres,,KX6G
10000588,-37.6801,145.070292,VHA Rooftop Site Uni Hill Factory Outlets 2 Janfield Drive BUNDOORA,VIC,2,,Within 10 metres,,LX1I
10000591,-37.80739,144.77991,Derrimut North 30 Fulton Drive DERRIMUT,VIC,2,,Within 10 metres,,KX3P
10000595,-35.339058,143.550929,126 Stradbroke Avenue Swan Hill,VIC,4,,Within 100 metres,,KW5G
10000608,-36.43958,142.24369,Telstra Exchange 3 Albrechts Road Murra Warra,VIC,4,,Within 100 metres,,KW7E
10000609,-37.8171,144.994,Telstra Site Leigh Place Richmond,VIC,2,,Within 10 metres,,KX3P
10000611,-37.762861,144.961358,22 Breese Street Brunswick,VIC,2,,Within 10 metres,,KX3P
10000612,-37.816631,145.225811,92 Maroondah Hwy   Ringwood,VIC,2,,Within 10 metres,,LX1M
10000613,-37.763717,145.172406,7 Red Hill Tce Doncaster East,VIC,2,,Within 10 metres,,LX1M
10000616,-37.8274,144.9563,52 Haig Street SOUTHBANK,VIC,2,,Within 10 metres,,KX3P
10000623,-37.6839,144.873,58 Springbank Street TULLAMARINE,VIC,2,,Within 10 metres,,KX3L
10000633,-37.81969,145.66325,NBN Co Site 525 Tarrango Road Gladysdale,VIC,4,,Within 100 metres,,LX1O
10000634,-37.8226,144.93,808 Lorimer Street PORT MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10000635,-37.8001,144.9069,18-24 Hopkins Street FOOTSCRAY,VIC,2,,Within 10 metres,,KX3P
10000637,-37.618148,145.379522,"NBN Co Site 382 Steels Creek Road,VIC, 3775 Steels Creek",VIC,2,,Within 100 metres,,LX1J
10000638,-37.792927,144.746339,Metropolitan Remand Centre Middle Rd Ravenhall,VIC,2,,Within 10 metres,,KX3O
10000654,-37.560106,143.846983,"Ballarat Cancer Centre 1 Drummond St N, Ballarat",VIC,4,,Within 10 metres,,KX2L
10000678,-37.807591,144.967529,Crane 1 9-23 Mackenzie Street Melbourne,VIC,2,,Within 10 metres,,KX3P
10000707,-36.13382,146.9942,optus monopole Bonegilla 42 McIntoshs Road Bonegilla,VIC,4,,Within 10 metres,,LW8D
10000713,-37.71465,145.14781,917 Main Road ELTHAM,VIC,2,,Within 10 metres,,LX1I
10000717,-38.017889,145.304782,Fountain Gate Shopping Centre Fountain Gate Shopping Centre Narre Warren,VIC,2,,Within 10 metres,,LX4B
10000719,-38.1515,144.365917,University Hospital Geelong Helipad Ryrie St GEELONG 3220,VIC,2,,Within 10 metres,,KX6B
10000724,-37.832185,144.995904,Broadcast Site Tesla Motors Church Street CREMORNE,VIC,2,3121,Within 10 metres,,KX3P
10000737,-36.440036,143.176028,215 McKew Rd GOOROC,VIC,4,,Within 10 metres,,KW8E
10000738,-37.814,145.2305,Crane at Eastland Shopping Centre 171 Maroondah Highway RINGWOOD,VIC,2,,Within 10 metres,,LX1M
10000752,-37.986012,145.216438,Trade Secret Dandenong Dandenong Plaza Corner McCrae and Walker Streets DANDENONG,VIC,2,,Within 10 metres,,LX1M
10000753,-37.678087,144.919697,Trade Secret Broadmeadows Broadmeadows Shopping Centre 1099 - 1169 Pascoe Vale Road BROADMEADOWS,VIC,2,,Within 10 metres,,KX3L
10000754,-38.14274,145.123371,Trade Secret Frankston Balmoral Shopping Centre 10 Shannon Street FRANKSTON,VIC,2,,Within 10 metres,,LX4A
10000755,-38.021088,145.302829,Trade Secret Fountain Gate Fountain Gate Westfield Shopping Centre Overland Drive FOUNTAIN GATE,VIC,2,,Within 10 metres,,LX4B
10000756,-37.816505,144.952163,Trade Secret Docklands Spencer Street Outlet Centre 201 Spencer Street SPENCER ST,VIC,2,,Within 10 metres,,KX3P
10000791,-38.2218,145.0459,99 Tanti Avenue MORNINGTON,VIC,2,,Within 10 metres,,LX4A
10000801,-37.8203,145.01347,642 Bridge Road Richmond,VIC,2,,Within 10 metres,,LX1M
10000806,-36.18236,146.95668,519 Kiewa Valley Highway Baranduda,VIC,4,,Within 10 metres,,LW8D
10000811,-38.43115,144.97055,Telstra Site 11A Baldrys Road Flinders,VIC,2,,Within 10 metres,,KX6H
10000812,-38.33136,145.00414,NBN Co 163 Napean Highway Dromana,VIC,2,,Within 10 metres,,LX4E
10000813,-38.466499,144.903655,NBN Co 275 Cape Schanck Road Cape Schanck,VIC,4,,Within 10 metres,,KX6H
10000827,-37.8257,144.8899,Westgate Bridge Structure_1 Westgate Bridge Freeway PORT MELBOURNE SPOTSWOOD,VIC,2,,Within 10 metres,,KX3P
10000828,-37.82755,144.8948,Westgate Bridge Structure_2 Westgate Bridge Freeway PORT MELBOURNE SPOTSWOOD,VIC,2,,Within 10 metres,,KX3P
10000829,-37.83,144.899,Westgate Bridge Structure_3 Westgate Bridge Freeway PORT SPOTSWOOD,VIC,2,,Within 10 metres,,KX3P
10000830,-37.83247,144.9032,Westgate Bridge Structure_4 Westgate Bridge Freeway PORT SPOTSWOOD,VIC,2,,Within 10 metres,,KX3P
10000831,-37.83374,144.9103,Westgate Bridge Structure_5 Westgate Bridge Freeway PORT SPOTSWOOD,VIC,2,,Within 10 metres,,KX3P
10000832,-37.82167,144.97806,Melbourne Park Batman Avenue Melbourne,VIC,2,,Within 10 metres,,KX3P
10000842,-37.807681,144.956803,Broadcast site Queen Victoria Markets Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 metres,,KX3P
10000843,-37.911,145.1297,18 Innovation Walk Monash University CLAYTON,VIC,2,,Within 10 metres,,LX1M
10000844,-37.80172,141.52896,Telstra Site 26-34 Simpson Street Digby,VIC,4,,Within 10 metres,,JX3O
10000847,-38.8133,146.1019,Telstra Exchange 285 Waratah Road Sandy Point,VIC,4,,Within 10 metres,,LX5M
10000849,-37.739965,145.347171,Cnr Nimblefoot Way and Rainbird Cres LILYDALE,VIC,2,,Within 10 metres,,LX1J
10000851,-38.09943,145.48022,PakenhamBusPark LOT 16 Corporate Terrace PAKENHAM,VIC,2,,Within 10 metres,,LX4B
10000852,-38.32854,145.90193,Telstra Exchange 1800 Korumburra-Warragul Road Strzelecki,VIC,4,,Within 100 metres,,LX4H
10000855,-37.636922,144.934047,CFA Site 64-66 Sahi Crescent Roxburgh Park,VIC,2,,Within 10 metres,,KX3L
10000857,-36.56878,142.89965,Telstra Site Banyena Road Avon Plains Northern Grampians,VIC,4,,Within 100 metres,,KW7L
10000859,-37.8433,144.9959,8-12 Garden Street SOUTH YARRA,VIC,2,,Within 10 metres,,KX3P
10000867,-37.852375,144.996,242 High Street WINDSOR,VIC,2,,Within 10 metres,,KX3P
10000874,-37.9083,145.2388,949 Stud Road ROWVILLE,VIC,2,,Within 10 metres,,LX1M
10000877,-37.64216,145.23833,5 Church Road Panton Hill,VIC,2,,Within 10 metres,,LX1I
10000880,-37.68121,144.9198,Kmark Broadmeadows 1099 - 1169 Pascow Vale Rd BROADMEADOWS,VIC,2,,Within 10 metres,,KX3L
10000882,-37.9659,145.0571,The Village Cheltenham 1228 Nepean Hwy CHELTENHAM,VIC,2,,Within 10 metres,,LX1M
10000888,-37.75235,145.69864,Disused Silos 3475 Warburton Hwy Warburton,VIC,4,,Within 10 metres,,LX1O
10000891,-36.335237,142.22606,Wallup Blue Ribbon Road Wallup,VIC,4,,Within 100 metres,,KW7E
10000898,-36.750858,141.833136,Mt Arapiles Radio Site Summit Road Mt Arapiles,VIC,4,,Within 10 metres,,JW9P
10000899,-34.450361,142.277039,Iraak Radio Site Mondall Almond 749 Brownport Road IRAAK,VIC,4,,Within 10 metres,,KW1F
10000910,-36.854978,146.005186,GMRWA Lake Nillahcootie Midland Hwy Lima South,VIC,4,,Within 100 metres,,LW8M
10000912,-36.783015,142.903189,Kabinga Road Wallaloo East,VIC,4,,Within 100 metres,,KW7P
10000998,-37.827792,147.627686,LRH Macleod St. 2/116 Macleod Street Bairnsdale,VIC,4,,Within 10 metres,,LX3O
10001005,-37.7306,145.1084,4 Main Road LOWER PLENTY,VIC,2,,Within 10 metres,,LX1I
10001011,-37.754256,144.963137,Museum Victoria 10 Cameron Street Coburg,VIC,2,,Within 10 metres,,KX3P
10001019,-37.63799,144.93305,Aldi Roxburgh Park David Munroe Drive Roxburgh Park,VIC,2,,Within 10 metres,,KX3L
10001020,-37.759673,144.754226,Aldi Burnside 15 - 25 Westwood Drive Burnside,VIC,2,,Within 10 metres,,KX3P
10001021,-37.578296,144.712391,Aldi Sunbury 112 - 126 Gap Road Sunbury,VIC,2,,Within 10 metres,,KX3K
10001022,-37.683072,144.578863,Aldi Melton 394 - 406 High Street Melton,VIC,2,,Within 10 metres,,KX3K
10001023,-37.765364,144.92328,Aldi Moonee Ponds Homer St and Mt Alexander Rd Moonee Ponds,VIC,2,,Within 10 metres,,KX3P
10001024,-38.196181,144.318746,Aldi Highton 245 - 253 South Valley Road Highton,VIC,2,,Within 10 metres,,KX6B
10001025,-37.75212,145.002845,Aldi Preston 19 Dundas St Preston,VIC,2,,Within 10 metres,,LX1M
10001026,-37.687,144.560535,Aldi Melton West Woodgrove Shopping Centre High St Melton West,VIC,2,,Within 10 metres,,KX3K
10001027,-37.813511,144.966547,245 Bourke Street Melbourne,VIC,2,,Within 10 metres,,KX3P
10001028,-37.594638,144.914449,Aldi Craigieburn Craigieburn Town Centre Craigieburn,VIC,2,,Within 10 metres,,KX3L
10001030,-37.784254,144.892161,Aldi Maribyrnong 11 Edgewater Boulevard Maribyrnong,VIC,2,,Within 10 metres,,KX3P
10001032,-37.792957,144.860719,Aldi West Footscray Central West Shopping Ashley St Braybrook,VIC,2,,Within 10 metres,,KX3P
10001033,-38.174094,144.344449,Aldi Belmont 149 - 151 High Street Belmont,VIC,2,,Within 10 metres,,KX6B
10001035,-37.674983,144.440461,Aldi Bacchus Marsh 158 - 196 Main St Bacchus Marsh,VIC,2,,Within 10 metres,,KX3J
10001036,-38.379958,142.478913,Aldi Warrnambool 251 - 257 Lava Street Warrnambool,VIC,4,,Within 10 metres,,KX4F
10001037,-37.715159,144.884358,Aldi Airport West 29 - 35 Louis Street Airport West,VIC,2,,Within 10 metres,,KX3L
10001038,-37.905135,144.657881,Aldi Werribee 77 - 83 Synott Street Werribee,VIC,2,,Within 10 metres,,KX3O
10001039,-37.871914,144.775034,Aldi Altona Meadows 1 Central Avenue Altona Meadows,VIC,2,,Within 10 metres,,KX3P
10001040,-37.828432,144.84797,Aldi Altona Gate 124 - 134 Millers Road Altona North,VIC,2,,Within 10 metres,,KX3P
10001041,-37.844804,144.84545,Aldi Altona North 302 - 330 Millers Road Altona North,VIC,2,,Within 10 metres,,KX3P
10001042,-37.418024,144.977923,Aldi Wallan 13  - 17 High Street Wallan,VIC,2,,Within 10 metres,,KX3H
10001043,-37.726419,144.806785,Aldi Keilor Downs 80 Taylors Road Keilor Downs,VIC,2,,Within 10 metres,,KX3L
10001044,-36.797341,144.243296,Aldi Kangaroo Flat 162 High St Kangaroo Flat,VIC,4,,Within 10 metres,,KW9M
10001045,-36.703873,144.31679,Aldi Epsom 182 - 192 Midland Hwy Epsom,VIC,4,,Within 10 metres,,KW9J
10001046,-36.119182,146.881625,Aldi Wodonga 72 Elgin Blvd Wodonga,VIC,4,,Within 10 metres,,LW8D
10001047,-37.535185,143.81719,Aldi Wendouree 21 Learmonth Road Wendouree,VIC,4,,Within 10 metres,,KX2L
10001048,-37.288014,144.948688,Aldi Kilmore 97 Sydney Road Kilmore,VIC,4,,Within 10 metres,,KX3H
10001049,-37.848883,144.705472,Aldi Tarneit 380 Sayers Rd Tarneit,VIC,2,,Within 10 metres,,KX3O
